year;geodb_oid;bfs;municipality;admin_boundary;parameter;unit;pop_weighted_mean;source
2022;3036;117;Hinwil;municipality;PM2.5;μg/m3;8.58817010442845;OSTLUFT, BAFU, BFS
2022;3037;131;Adliswil;municipality;PM2.5;μg/m3;9.145663763726242;OSTLUFT, BAFU, BFS
2022;3038;3;Bonstetten;municipality;PM2.5;μg/m3;8.776351250939518;OSTLUFT, BAFU, BFS
2022;3039;135;Kilchberg (ZH);municipality;PM2.5;μg/m3;9.073335158153403;OSTLUFT, BAFU, BFS
2022;3040;154;Küsnacht (ZH);municipality;PM2.5;μg/m3;8.786715958866898;OSTLUFT, BAFU, BFS
2022;3041;196;Mönchaltorf;municipality;PM2.5;μg/m3;NA;OSTLUFT, BAFU, BFS
2022;3042;241;Aesch (ZH);municipality;PM2.5;μg/m3;8.721532466298058;OSTLUFT, BAFU, BFS
2022;3043;0;;municipality;PM2.5;μg/m3;NA;OSTLUFT, BAFU, BFS
2022;3044;138;Richterswil;municipality;PM2.5;μg/m3;8.903014277541761;OSTLUFT, BAFU, BFS
2022;3045;6;Kappel am Albis;municipality;PM2.5;μg/m3;8.593440003409064;OSTLUFT, BAFU, BFS
2022;3046;7;Knonau;municipality;PM2.5;μg/m3;9.326629522159628;OSTLUFT, BAFU, BFS
2022;3047;8;Maschwanden;municipality;PM2.5;μg/m3;9.066386856184415;OSTLUFT, BAFU, BFS
2022;3048;293;Wädenswil;municipality;PM2.5;μg/m3;8.719846258544349;OSTLUFT, BAFU, BFS
2022;3049;12;Rifferswil;municipality;PM2.5;μg/m3;8.535828452133858;OSTLUFT, BAFU, BFS
2022;3050;158;Stäfa;municipality;PM2.5;μg/m3;8.892174282655382;OSTLUFT, BAFU, BFS
2022;3051;9;Mettmenstetten;municipality;PM2.5;μg/m3;9.142315222893233;OSTLUFT, BAFU, BFS
2022;3052;153;Hombrechtikon;municipality;PM2.5;μg/m3;8.773867800868675;OSTLUFT, BAFU, BFS
2022;3053;295;Horgen;municipality;PM2.5;μg/m3;9.03099804274258;OSTLUFT, BAFU, BFS
2022;3054;4;Hausen am Albis;municipality;PM2.5;μg/m3;8.473341525102885;OSTLUFT, BAFU, BFS
2022;3055;155;Männedorf;municipality;PM2.5;μg/m3;9.015040040457308;OSTLUFT, BAFU, BFS
2022;3056;118;Rüti (ZH);municipality;PM2.5;μg/m3;8.851234297920579;OSTLUFT, BAFU, BFS
2022;3057;10;Obfelden;municipality;PM2.5;μg/m3;9.187126088832875;OSTLUFT, BAFU, BFS
2022;3058;137;Oberrieden;municipality;PM2.5;μg/m3;9.170254139688641;OSTLUFT, BAFU, BFS
2022;3059;159;Uetikon am See;municipality;PM2.5;μg/m3;8.881871928440848;OSTLUFT, BAFU, BFS
2022;3060;157;Oetwil am See;municipality;PM2.5;μg/m3;8.676795803472029;OSTLUFT, BAFU, BFS
2022;3061;11;Ottenbach;municipality;PM2.5;μg/m3;9.269269989361428;OSTLUFT, BAFU, BFS
2022;3062;1;Aeugst am Albis;municipality;PM2.5;μg/m3;8.355956240940946;OSTLUFT, BAFU, BFS
2022;3063;113;Dürnten;municipality;PM2.5;μg/m3;8.699599518696685;OSTLUFT, BAFU, BFS
2022;3064;116;Grüningen;municipality;PM2.5;μg/m3;8.687250037728012;OSTLUFT, BAFU, BFS
2022;3065;112;Bubikon;municipality;PM2.5;μg/m3;8.63513601862121;OSTLUFT, BAFU, BFS
2022;3066;2;Affoltern am Albis;municipality;PM2.5;μg/m3;9.225559393713269;OSTLUFT, BAFU, BFS
2022;3067;136;Langnau am Albis;municipality;PM2.5;μg/m3;8.786187323191978;OSTLUFT, BAFU, BFS
2022;3068;141;Thalwil;municipality;PM2.5;μg/m3;9.220191186647243;OSTLUFT, BAFU, BFS
2022;3069;156;Meilen;municipality;PM2.5;μg/m3;9.103530343347455;OSTLUFT, BAFU, BFS
2022;3070;14;Wettswil am Albis;municipality;PM2.5;μg/m3;8.897472262841358;OSTLUFT, BAFU, BFS
2022;3071;160;Zumikon;municipality;PM2.5;μg/m3;8.317077623765332;OSTLUFT, BAFU, BFS
2022;3072;121;Wetzikon (ZH);municipality;PM2.5;μg/m3;8.686375808223643;OSTLUFT, BAFU, BFS
2022;3073;13;Stallikon;municipality;PM2.5;μg/m3;8.750564769493945;OSTLUFT, BAFU, BFS
2022;3074;161;Zollikon;municipality;PM2.5;μg/m3;8.746038807068407;OSTLUFT, BAFU, BFS
2015;2909;119;Seegräben;municipality;PM10;μg/m3;12.594762743316469;OSTLUFT, BAFU, BFS
2015;2910;195;Maur;municipality;PM10;μg/m3;12.369717130197461;OSTLUFT, BAFU, BFS
2015;2911;242;Birmensdorf (ZH);municipality;PM10;μg/m3;13.740622245547284;OSTLUFT, BAFU, BFS
2015;2912;111;Bäretswil;municipality;PM10;μg/m3;11.116552570023133;OSTLUFT, BAFU, BFS
2015;2913;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2914;248;Uitikon;municipality;PM10;μg/m3;13.188234004353324;OSTLUFT, BAFU, BFS
2015;2915;114;Fischenthal;municipality;PM10;μg/m3;10.301520433176451;OSTLUFT, BAFU, BFS
2015;2916;194;Greifensee;municipality;PM10;μg/m3;13.766173582757482;OSTLUFT, BAFU, BFS
2015;2917;193;Fällanden;municipality;PM10;μg/m3;13.115836598449972;OSTLUFT, BAFU, BFS
2015;2918;198;Uster;municipality;PM10;μg/m3;13.682899636965239;OSTLUFT, BAFU, BFS
2015;2919;173;Hittnau;municipality;PM10;μg/m3;11.45837770768667;OSTLUFT, BAFU, BFS
2015;2920;197;Schwerzenbach;municipality;PM10;μg/m3;14.116867767835567;OSTLUFT, BAFU, BFS
2015;2921;250;Urdorf;municipality;PM10;μg/m3;15.053542354934583;OSTLUFT, BAFU, BFS
2015;2922;177;Pfäffikon;municipality;PM10;μg/m3;12.85622677854825;OSTLUFT, BAFU, BFS
2015;2923;297;Bauma;municipality;PM10;μg/m3;11.019111587797434;OSTLUFT, BAFU, BFS
2015;2924;247;Schlieren;municipality;PM10;μg/m3;15.262053978029295;OSTLUFT, BAFU, BFS
2015;2925;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2926;172;Fehraltorf;municipality;PM10;μg/m3;13.002957882648936;OSTLUFT, BAFU, BFS
2015;2927;191;Dübendorf;municipality;PM10;μg/m3;14.727373120449917;OSTLUFT, BAFU, BFS
2015;2928;0;NA;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2929;199;Volketswil;municipality;PM10;μg/m3;13.854866300898053;OSTLUFT, BAFU, BFS
2015;2930;249;Unterengstringen;municipality;PM10;μg/m3;15.262006691247164;OSTLUFT, BAFU, BFS
2015;2931;245;Oberengstringen;municipality;PM10;μg/m3;14.957165152947342;OSTLUFT, BAFU, BFS
2015;2932;243;Dietikon;municipality;PM10;μg/m3;15.524729769718874;OSTLUFT, BAFU, BFS
2015;2933;178;Russikon;municipality;PM10;μg/m3;11.78331583787587;OSTLUFT, BAFU, BFS
2015;2934;244;Geroldswil;municipality;PM10;μg/m3;16.07290402406052;OSTLUFT, BAFU, BFS
2015;2935;200;Wangen-Brüttisellen;municipality;PM10;μg/m3;16.033790585855957;OSTLUFT, BAFU, BFS
2015;2936;251;Weiningen (ZH);municipality;PM10;μg/m3;15.168524298924314;OSTLUFT, BAFU, BFS
2015;2937;261;Zürich;municipality;PM10;μg/m3;14.936332870282826;OSTLUFT, BAFU, BFS
2015;2938;181;Wila;municipality;PM10;μg/m3;11.60033492349057;OSTLUFT, BAFU, BFS
2015;2939;246;Oetwil an der Limmat;municipality;PM10;μg/m3;14.818198122423375;OSTLUFT, BAFU, BFS
2015;2940;69;Wallisellen;municipality;PM10;μg/m3;16.27328572818614;OSTLUFT, BAFU, BFS
2015;2941;54;Dietlikon;municipality;PM10;μg/m3;15.55016548739586;OSTLUFT, BAFU, BFS
2015;2942;66;Opfikon;municipality;PM10;μg/m3;15.888865806346017;OSTLUFT, BAFU, BFS
2015;2943;182;Wildberg;municipality;PM10;μg/m3;11.198113585537465;OSTLUFT, BAFU, BFS
2015;2944;84;Dällikon;municipality;PM10;μg/m3;13.705037638522873;OSTLUFT, BAFU, BFS
2015;2945;87;Hüttikon;municipality;PM10;μg/m3;13.30306489313015;OSTLUFT, BAFU, BFS
2015;2946;85;Dänikon;municipality;PM10;μg/m3;13.231863530705;OSTLUFT, BAFU, BFS
2015;2947;180;Weisslingen;municipality;PM10;μg/m3;11.75538596809333;OSTLUFT, BAFU, BFS
2015;2948;52;Bassersdorf;municipality;PM10;μg/m3;14.378882939437656;OSTLUFT, BAFU, BFS
2015;2949;96;Regensdorf;municipality;PM10;μg/m3;14.41370721105677;OSTLUFT, BAFU, BFS
2015;2950;228;Turbenthal;municipality;PM10;μg/m3;11.564769723829924;OSTLUFT, BAFU, BFS
2015;2951;83;Buchs (ZH);municipality;PM10;μg/m3;13.92547375957643;OSTLUFT, BAFU, BFS
2015;2952;97;Rümlang;municipality;PM10;μg/m3;14.137877838482531;OSTLUFT, BAFU, BFS
2015;2953;176;Lindau;municipality;PM10;μg/m3;14.302428438928391;OSTLUFT, BAFU, BFS
2015;2954;231;Zell (ZH);municipality;PM10;μg/m3;12.081416921709714;OSTLUFT, BAFU, BFS
2015;2955;296;Illnau-Effretikon;municipality;PM10;μg/m3;13.340321338202621;OSTLUFT, BAFU, BFS
2015;2956;64;Nürensdorf;municipality;PM10;μg/m3;13.09618914226655;OSTLUFT, BAFU, BFS
2015;2957;94;Otelfingen;municipality;PM10;μg/m3;13.605427578301194;OSTLUFT, BAFU, BFS
2015;2958;82;Boppelsen;municipality;PM10;μg/m3;12.400865839840321;OSTLUFT, BAFU, BFS
2015;2959;62;Kloten;municipality;PM10;μg/m3;14.689222192152952;OSTLUFT, BAFU, BFS
2015;2960;95;Regensberg;municipality;PM10;μg/m3;12.113534032805893;OSTLUFT, BAFU, BFS
2015;2961;86;Dielsdorf;municipality;PM10;μg/m3;13.545103523712807;OSTLUFT, BAFU, BFS
2015;2962;213;Brütten;municipality;PM10;μg/m3;12.248271703952696;OSTLUFT, BAFU, BFS
2015;2963;226;Schlatt (ZH);municipality;PM10;μg/m3;11.100348484790539;OSTLUFT, BAFU, BFS
2015;2964;90;Niederhasli;municipality;PM10;μg/m3;13.661910037811854;OSTLUFT, BAFU, BFS
2015;2965;63;Lufingen;municipality;PM10;μg/m3;12.853916002593877;OSTLUFT, BAFU, BFS
2015;2966;92;Oberglatt;municipality;PM10;μg/m3;13.67719201847216;OSTLUFT, BAFU, BFS
2015;2967;89;Niederglatt;municipality;PM10;μg/m3;13.561761353834035;OSTLUFT, BAFU, BFS
2015;2968;65;Oberembrach;municipality;PM10;μg/m3;12.49739674945454;OSTLUFT, BAFU, BFS
2015;2969;72;Winkel;municipality;PM10;μg/m3;12.896849312500525;OSTLUFT, BAFU, BFS
2015;2970;51;Bachenbülach;municipality;PM10;μg/m3;13.478984116360772;OSTLUFT, BAFU, BFS
2015;2971;294;Elgg;municipality;PM10;μg/m3;12.031322007100435;OSTLUFT, BAFU, BFS
2015;2972;101;Steinmaur;municipality;PM10;μg/m3;12.945525644409287;OSTLUFT, BAFU, BFS
2015;2973;60;Höri;municipality;PM10;μg/m3;13.505668401902817;OSTLUFT, BAFU, BFS
2015;2974;219;Elsau;municipality;PM10;μg/m3;12.858677398601637;OSTLUFT, BAFU, BFS
2015;2975;224;Pfungen;municipality;PM10;μg/m3;13.1450988057877;OSTLUFT, BAFU, BFS
2015;2976;99;Schöfflisdorf;municipality;PM10;μg/m3;12.593612856942226;OSTLUFT, BAFU, BFS
2015;2977;98;Schleinikon;municipality;PM10;μg/m3;12.18841520136053;OSTLUFT, BAFU, BFS
2015;2978;88;Neerach;municipality;PM10;μg/m3;12.741101210725073;OSTLUFT, BAFU, BFS
2015;2979;61;Hüntwangen;municipality;PM10;μg/m3;12.102731313231736;OSTLUFT, BAFU, BFS
2015;2980;291;Andelfingen;municipality;PM10;μg/m3;12.534726251626944;OSTLUFT, BAFU, BFS
2015;2981;70;Wasterkingen;municipality;PM10;μg/m3;11.888691330940917;OSTLUFT, BAFU, BFS
2015;2982;33;Kleinandelfingen;municipality;PM10;μg/m3;12.907181501504455;OSTLUFT, BAFU, BFS
2015;2983;71;Wil (ZH);municipality;PM10;μg/m3;12.10104858786709;OSTLUFT, BAFU, BFS
2015;2984;67;Rafz;municipality;PM10;μg/m3;12.472521299138627;OSTLUFT, BAFU, BFS
2015;2985;37;Ossingen;municipality;PM10;μg/m3;12.361026038866653;OSTLUFT, BAFU, BFS
2015;2986;41;Truttikon;municipality;PM10;μg/m3;11.862368388928864;OSTLUFT, BAFU, BFS
2015;2987;35;Marthalen;municipality;PM10;μg/m3;12.40624678829227;OSTLUFT, BAFU, BFS
2015;2988;38;Rheinau;municipality;PM10;μg/m3;12.034510910970694;OSTLUFT, BAFU, BFS
2015;2989;40;Trüllikon;municipality;PM10;μg/m3;11.976930960606973;OSTLUFT, BAFU, BFS
2015;2990;292;Stammheim;municipality;PM10;μg/m3;12.068462705053983;OSTLUFT, BAFU, BFS
2015;2991;22;Benken (ZH);municipality;PM10;μg/m3;12.213897263922659;OSTLUFT, BAFU, BFS
2015;2992;25;Dachsen;municipality;PM10;μg/m3;12.370532080574819;OSTLUFT, BAFU, BFS
2015;2993;34;Laufen-Uhwiesen;municipality;PM10;μg/m3;12.060974038526943;OSTLUFT, BAFU, BFS
2015;2994;29;Flurlingen;municipality;PM10;μg/m3;13.082442522613656;OSTLUFT, BAFU, BFS
2015;2995;27;Feuerthalen;municipality;PM10;μg/m3;12.402033107532354;OSTLUFT, BAFU, BFS
2015;2996;56;Embrach;municipality;PM10;μg/m3;13.504958720031572;OSTLUFT, BAFU, BFS
2015;2997;93;Oberweningen;municipality;PM10;μg/m3;12.599637387294967;OSTLUFT, BAFU, BFS
2015;2998;220;Hagenbuch;municipality;PM10;μg/m3;11.887212071385417;OSTLUFT, BAFU, BFS
2015;2999;215;Dättlikon;municipality;PM10;μg/m3;12.56742745868058;OSTLUFT, BAFU, BFS
2015;3000;59;Hochfelden;municipality;PM10;μg/m3;12.940841133335987;OSTLUFT, BAFU, BFS
2015;3001;81;Bachs;municipality;PM10;μg/m3;11.83157431757128;OSTLUFT, BAFU, BFS
2015;3002;230;Winterthur;municipality;PM10;μg/m3;13.73588241147314;OSTLUFT, BAFU, BFS
2015;3003;68;Rorbas;municipality;PM10;μg/m3;13.085958579621941;OSTLUFT, BAFU, BFS
2015;3004;227;Seuzach;municipality;PM10;μg/m3;13.302645102419007;OSTLUFT, BAFU, BFS
2015;3005;298;Wiesendangen;municipality;PM10;μg/m3;12.961315769170332;OSTLUFT, BAFU, BFS
2015;3006;100;Stadel;municipality;PM10;μg/m3;12.246272201334996;OSTLUFT, BAFU, BFS
2015;3007;53;Bülach;municipality;PM10;μg/m3;13.875752392176622;OSTLUFT, BAFU, BFS
2015;3008;57;Freienstein-Teufen;municipality;PM10;μg/m3;13.016837218199758;OSTLUFT, BAFU, BFS
2015;3009;223;Neftenbach;municipality;PM10;μg/m3;12.876053145919961;OSTLUFT, BAFU, BFS
2015;3010;221;Hettlingen;municipality;PM10;μg/m3;12.666162368866656;OSTLUFT, BAFU, BFS
2015;3011;24;Buch am Irchel;municipality;PM10;μg/m3;11.695964213558916;OSTLUFT, BAFU, BFS
2015;3012;225;Rickenbach (ZH);municipality;PM10;μg/m3;12.988704747732564;OSTLUFT, BAFU, BFS
2015;3013;102;Weiach;municipality;PM10;μg/m3;12.06893506849354;OSTLUFT, BAFU, BFS
2015;3014;31;Henggart;municipality;PM10;μg/m3;12.47902930843561;OSTLUFT, BAFU, BFS
2015;3015;23;Berg am Irchel;municipality;PM10;μg/m3;12.189594070844452;OSTLUFT, BAFU, BFS
2015;3016;218;Ellikon an der Thur;municipality;PM10;μg/m3;12.665817796250584;OSTLUFT, BAFU, BFS
2015;3017;216;Dinhard;municipality;PM10;μg/m3;12.296733725147863;OSTLUFT, BAFU, BFS
2015;3018;58;Glattfelden;municipality;PM10;μg/m3;12.40113659249385;OSTLUFT, BAFU, BFS
2015;3019;58;Glattfelden;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3020;214;Dägerlen;municipality;PM10;μg/m3;12.009855873212901;OSTLUFT, BAFU, BFS
2015;3021;43;Volken;municipality;PM10;μg/m3;12.255081025565543;OSTLUFT, BAFU, BFS
2015;3022;26;Dorf;municipality;PM10;μg/m3;12.133093217375931;OSTLUFT, BAFU, BFS
2015;3023;55;Eglisau;municipality;PM10;μg/m3;12.809549594423553;OSTLUFT, BAFU, BFS
2015;3024;211;Altikon;municipality;PM10;μg/m3;12.35545674450529;OSTLUFT, BAFU, BFS
2015;3025;39;Thalheim an der Thur;municipality;PM10;μg/m3;12.241934810738595;OSTLUFT, BAFU, BFS
2015;3026;28;Flaach;municipality;PM10;μg/m3;12.448567931819113;OSTLUFT, BAFU, BFS
2015;3027;91;Niederweningen;municipality;PM10;μg/m3;12.609197536204196;OSTLUFT, BAFU, BFS
2015;3028;152;Herrliberg;municipality;PM10;μg/m3;13.835631423221171;OSTLUFT, BAFU, BFS
2015;3029;5;Hedingen;municipality;PM10;μg/m3;13.5535796752098;OSTLUFT, BAFU, BFS
2015;3030;151;Erlenbach (ZH);municipality;PM10;μg/m3;13.946945236997712;OSTLUFT, BAFU, BFS
2015;3031;139;Rüschlikon;municipality;PM10;μg/m3;14.543622048287036;OSTLUFT, BAFU, BFS
2015;3032;120;Wald (ZH);municipality;PM10;μg/m3;12.507936966576185;OSTLUFT, BAFU, BFS
2015;3033;192;Egg;municipality;PM10;μg/m3;12.884383573880623;OSTLUFT, BAFU, BFS
2015;3034;196;Mönchaltorf;municipality;PM10;μg/m3;13.069210239833096;OSTLUFT, BAFU, BFS
2015;3035;115;Gossau (ZH);municipality;PM10;μg/m3;13.247813118421485;OSTLUFT, BAFU, BFS
2015;3036;117;Hinwil;municipality;PM10;μg/m3;13.157361904523682;OSTLUFT, BAFU, BFS
2015;3037;131;Adliswil;municipality;PM10;μg/m3;14.133270430433523;OSTLUFT, BAFU, BFS
2015;3038;3;Bonstetten;municipality;PM10;μg/m3;13.083616923997091;OSTLUFT, BAFU, BFS
2015;3039;135;Kilchberg (ZH);municipality;PM10;μg/m3;14.072517731129182;OSTLUFT, BAFU, BFS
2015;3040;154;Küsnacht (ZH);municipality;PM10;μg/m3;13.58261676832747;OSTLUFT, BAFU, BFS
2015;3041;196;Mönchaltorf;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3042;241;Aesch (ZH);municipality;PM10;μg/m3;12.972836897073202;OSTLUFT, BAFU, BFS
2015;3043;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3044;138;Richterswil;municipality;PM10;μg/m3;14.330329349584497;OSTLUFT, BAFU, BFS
2015;3045;6;Kappel am Albis;municipality;PM10;μg/m3;13.014653697776085;OSTLUFT, BAFU, BFS
2015;3046;7;Knonau;municipality;PM10;μg/m3;14.409376370291302;OSTLUFT, BAFU, BFS
2015;3047;8;Maschwanden;municipality;PM10;μg/m3;13.799564039762288;OSTLUFT, BAFU, BFS
2015;3048;293;Wädenswil;municipality;PM10;μg/m3;13.810722070044452;OSTLUFT, BAFU, BFS
2015;3049;12;Rifferswil;municipality;PM10;μg/m3;12.84154551259933;OSTLUFT, BAFU, BFS
2015;3050;158;Stäfa;municipality;PM10;μg/m3;14.035560051033316;OSTLUFT, BAFU, BFS
2015;3051;9;Mettmenstetten;municipality;PM10;μg/m3;13.994129450578681;OSTLUFT, BAFU, BFS
2015;3052;153;Hombrechtikon;municipality;PM10;μg/m3;13.687474928366925;OSTLUFT, BAFU, BFS
2015;3053;295;Horgen;municipality;PM10;μg/m3;14.373498472903934;OSTLUFT, BAFU, BFS
2015;3054;4;Hausen am Albis;municipality;PM10;μg/m3;12.739657188125255;OSTLUFT, BAFU, BFS
2015;3055;155;Männedorf;municipality;PM10;μg/m3;14.24359613009527;OSTLUFT, BAFU, BFS
2015;3056;118;Rüti (ZH);municipality;PM10;μg/m3;13.831035922799604;OSTLUFT, BAFU, BFS
2015;3057;10;Obfelden;municipality;PM10;μg/m3;14.054988846475462;OSTLUFT, BAFU, BFS
2015;3058;137;Oberrieden;municipality;PM10;μg/m3;14.73574050025961;OSTLUFT, BAFU, BFS
2015;3059;159;Uetikon am See;municipality;PM10;μg/m3;14.002408599061264;OSTLUFT, BAFU, BFS
2015;3060;157;Oetwil am See;municipality;PM10;μg/m3;13.467653138944419;OSTLUFT, BAFU, BFS
2015;3061;11;Ottenbach;municipality;PM10;μg/m3;14.222090725555773;OSTLUFT, BAFU, BFS
2015;3062;1;Aeugst am Albis;municipality;PM10;μg/m3;12.34154145351189;OSTLUFT, BAFU, BFS
2015;3063;113;Dürnten;municipality;PM10;μg/m3;13.501649842684783;OSTLUFT, BAFU, BFS
2015;3064;116;Grüningen;municipality;PM10;μg/m3;13.459792109628141;OSTLUFT, BAFU, BFS
2015;3065;112;Bubikon;municipality;PM10;μg/m3;13.422133498301337;OSTLUFT, BAFU, BFS
2015;3066;2;Affoltern am Albis;municipality;PM10;μg/m3;14.218392977320162;OSTLUFT, BAFU, BFS
2015;3067;136;Langnau am Albis;municipality;PM10;μg/m3;13.511540898127729;OSTLUFT, BAFU, BFS
2015;3068;141;Thalwil;municipality;PM10;μg/m3;14.664070463563906;OSTLUFT, BAFU, BFS
2015;3069;156;Meilen;municipality;PM10;μg/m3;14.425601895641487;OSTLUFT, BAFU, BFS
2015;3070;14;Wettswil am Albis;municipality;PM10;μg/m3;13.39825473857331;OSTLUFT, BAFU, BFS
2015;3071;160;Zumikon;municipality;PM10;μg/m3;12.443833786460816;OSTLUFT, BAFU, BFS
2015;3072;121;Wetzikon (ZH);municipality;PM10;μg/m3;13.424909764271366;OSTLUFT, BAFU, BFS
2015;3073;13;Stallikon;municipality;PM10;μg/m3;13.008924687659942;OSTLUFT, BAFU, BFS
2015;3074;161;Zollikon;municipality;PM10;μg/m3;13.341263577312375;OSTLUFT, BAFU, BFS
2020;2909;119;Seegräben;municipality;PM10;μg/m3;10.431893729330064;OSTLUFT, BAFU, BFS
2020;2910;195;Maur;municipality;PM10;μg/m3;10.0873535069689;OSTLUFT, BAFU, BFS
2020;2911;242;Birmensdorf (ZH);municipality;PM10;μg/m3;11.338731508993558;OSTLUFT, BAFU, BFS
2020;2912;111;Bäretswil;municipality;PM10;μg/m3;9.143167981641197;OSTLUFT, BAFU, BFS
2020;2913;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2020;2914;248;Uitikon;municipality;PM10;μg/m3;10.804350802423182;OSTLUFT, BAFU, BFS
2020;2915;114;Fischenthal;municipality;PM10;μg/m3;8.533210324643173;OSTLUFT, BAFU, BFS
2020;2916;194;Greifensee;municipality;PM10;μg/m3;11.219858870367064;OSTLUFT, BAFU, BFS
2020;2917;193;Fällanden;municipality;PM10;μg/m3;10.69148450373116;OSTLUFT, BAFU, BFS
2020;2918;198;Uster;municipality;PM10;μg/m3;11.258918090353502;OSTLUFT, BAFU, BFS
2020;2919;173;Hittnau;municipality;PM10;μg/m3;9.401925902607644;OSTLUFT, BAFU, BFS
2020;2920;197;Schwerzenbach;municipality;PM10;μg/m3;11.54798163369824;OSTLUFT, BAFU, BFS
2020;2921;250;Urdorf;municipality;PM10;μg/m3;12.352829366722862;OSTLUFT, BAFU, BFS
2020;2922;177;Pfäffikon;municipality;PM10;μg/m3;10.615693416968357;OSTLUFT, BAFU, BFS
2020;2923;297;Bauma;municipality;PM10;μg/m3;9.100065806167958;OSTLUFT, BAFU, BFS
2020;2924;247;Schlieren;municipality;PM10;μg/m3;12.536400740857472;OSTLUFT, BAFU, BFS
2020;2925;0;;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2020;2926;172;Fehraltorf;municipality;PM10;μg/m3;10.718927667030965;OSTLUFT, BAFU, BFS
2020;2927;191;Dübendorf;municipality;PM10;μg/m3;11.95603975095057;OSTLUFT, BAFU, BFS
2020;2928;0;NA;municipality;PM10;μg/m3;NA;OSTLUFT, BAFU, BFS
2020;2929;199;Volketswil;municipality;PM10;μg/m3;11.445170864713912;OSTLUFT, BAFU, BFS
2020;2930;249;Unterengstringen;municipality;PM10;μg/m3;12.585258170012391;OSTLUFT, BAFU, BFS
2020;2931;245;Oberengstringen;municipality;PM10;μg/m3;12.319848722071711;OSTLUFT, BAFU, BFS
2020;2932;243;Dietikon;municipality;PM10;μg/m3;12.804419194377862;OSTLUFT, BAFU, BFS
2020;2933;178;Russikon;municipality;PM10;μg/m3;9.635237639692544;OSTLUFT, BAFU, BFS
2020;2934;244;Geroldswil;municipality;PM10;μg/m3;13.591323250121373;OSTLUFT, BAFU, BFS
2020;2935;200;Wangen-Brüttisellen;municipality;PM10;μg/m3;13.09289871077972;OSTLUFT, BAFU, BFS
2020;2936;251;Weiningen (ZH);municipality;PM10;μg/m3;12.561039436640405;OSTLUFT, BAFU, BFS
2020;2937;261;Zürich;municipality;PM10;μg/m3;12.185187492669616;OSTLUFT, BAFU, BFS
2020;2938;181;Wila;municipality;PM10;μg/m3;9.592829929054956;OSTLUFT, BAFU, BFS
2020;2939;246;Oetwil an der Limmat;municipality;PM10;μg/m3;12.472444249826118;OSTLUFT, BAFU, BFS
2020;2940;69;Wallisellen;municipality;PM10;μg/m3;13.233928325553585;OSTLUFT, BAFU, BFS
2020;2941;54;Dietlikon;municipality;PM10;μg/m3;12.620239256528484;OSTLUFT, BAFU, BFS
2020;2942;66;Opfikon;municipality;PM10;μg/m3;12.791218030624076;OSTLUFT, BAFU, BFS
2020;2943;182;Wildberg;municipality;PM10;μg/m3;9.199013960033843;OSTLUFT, BAFU, BFS
2020;2944;84;Dällikon;municipality;PM10;μg/m3;11.19676560410706;OSTLUFT, BAFU, BFS
2020;2945;87;Hüttikon;municipality;PM10;μg/m3;10.971105935324859;OSTLUFT, BAFU, BFS
2020;2946;85;Dänikon;municipality;PM10;μg/m3;10.897209238755076;OSTLUFT, BAFU, BFS
2020;2947;180;Weisslingen;municipality;PM10;μg/m3;9.612036240714534;OSTLUFT, BAFU, BFS
2020;2948;52;Bassersdorf;municipality;PM10;μg/m3;11.751818773993458;OSTLUFT, BAFU, BFS
2020;2949;96;Regensdorf;municipality;PM10;μg/m3;11.857958475051381;OSTLUFT, BAFU, BFS
2020;2950;228;Turbenthal;municipality;PM10;μg/m3;9.506145223146515;OSTLUFT, BAFU, BFS
2020;2951;83;Buchs (ZH);municipality;PM10;μg/m3;11.515087682349964;OSTLUFT, BAFU, BFS
2020;2952;97;Rümlang;municipality;PM10;μg/m3;11.511074125688205;OSTLUFT, BAFU, BFS
2020;2953;176;Lindau;municipality;PM10;μg/m3;11.71958483279027;OSTLUFT, BAFU, BFS
2020;2954;231;Zell (ZH);municipality;PM10;μg/m3;9.905816751607784;OSTLUFT, BAFU, BFS
2020;2955;296;Illnau-Effretikon;municipality;PM10;μg/m3;10.952839221763663;OSTLUFT, BAFU, BFS
2020;2956;64;Nürensdorf;municipality;PM10;μg/m3;10.772614531281969;OSTLUFT, BAFU, BFS
2020;2957;94;Otelfingen;municipality;PM10;μg/m3;11.25981064226888;OSTLUFT, BAFU, BFS
2020;2958;82;Boppelsen;municipality;PM10;μg/m3;10.229018564981535;OSTLUFT, BAFU, BFS
2020;2959;62;Kloten;municipality;PM10;μg/m3;11.968975077833033;OSTLUFT, BAFU, BFS
2020;2960;95;Regensberg;municipality;PM10;μg/m3;9.95327096947273;OSTLUFT, BAFU, BFS
2020;2961;86;Dielsdorf;municipality;PM10;μg/m3;11.13406275028194;OSTLUFT, BAFU, BFS
